date;temperature_F;total_sales_RS;temperature_C
Sunday/August 16/2020;83;45.805;34
Monday/August 17/2020;81;45.192;33
Tuesday/August 18/2020;82;45.795;34
Wednesday/August 19/2020;86;46.403;35
Thursday/August 20/2020;81;45.170;33
Friday/August 21/2020;83;45.779;34
Saturday/August 22/2020;85;46.381;35
Sunday/August 23/2020;83;45.771;34
Monday/August 24/2020;82;45.158;33
Tuesday/August 25/2020;81;44.548;32
Wednesday/August 26/2020;82;45.149;33
Thursday/August 27/2020;84;46.365;35
Friday/August 28/2020;86;46.359;35
Saturday/August 29/2020;85;46.358;35
Sunday/August 30/2020;82;45.135;33
Monday/August 31/2020;85;46.349;35
Tuesday/September 1/2020;86;46.345;35
Wednesday/September 2/2020;83;45.736;34
Thursday/September 3/2020;83;45.730;34
Friday/September 4/2020;83;45.728;34
Saturday/September 5/2020;81;45.110;33
Sunday/September 6/2020;82;45.108;33
Monday/September 7/2020;86;46.924;36
Tuesday/September 8/2020;83;45.706;34
Wednesday/September 9/2020;80;44.475;32
Thursday/September 10/2020;85;46.299;35
Friday/September 11/2020;83;45.684;34
Saturday/September 12/2020;84;45.683;34
Sunday/September 13/2020;83;45.670;34
Monday/September 14/2020;84;45.669;34
Tuesday/September 15/2020;83;45.662;34
Wednesday/September 16/2020;87;46.880;36
Thursday/September 17/2020;84;45.643;34
Friday/September 18/2020;83;45.643;34
Saturday/September 19/2020;82;45.022;33
Sunday/September 20/2020;83;45.623;34
Monday/September 21/2020;83;45.586;34
Tuesday/September 22/2020;81;44.964;33
Wednesday/September 23/2020;80;44.299;32
Thursday/September 24/2020;82;44.903;33
Friday/September 25/2020;78;43.668;31
Saturday/September 26/2020;78;43.665;31
Sunday/September 27/2020;81;44.869;33
Monday/September 28/2020;79;43.642;31
Tuesday/September 29/2020;79;43.642;31
Wednesday/September 30/2020;77;43.627;31
Thursday/October 1/2020;78;43.625;31
Friday/October 2/2020;79;44.225;32
Saturday/October 3/2020;81;44.225;32
Sunday/October 4/2020;80;44.207;32
Monday/October 5/2020;78;43.597;31
Tuesday/October 6/2020;80;44.198;32
Wednesday/October 7/2020;80;44.197;32
Thursday/October 8/2020;77;43.586;31
Friday/October 9/2020;80;44.182;32
Saturday/October 10/2020;79;43.562;31
Sunday/October 11/2020;78;43.556;31
Monday/October 12/2020;80;44.157;32
Tuesday/October 13/2020;79;43.547;31
Wednesday/October 14/2020;78;43.537;31
Thursday/October 15/2020;78;43.536;31
Friday/October 16/2020;81;44.747;33
Saturday/October 17/2020;80;44.138;32
Sunday/October 18/2020;79;44.129;32
Monday/October 19/2020;79;44.119;32
Tuesday/October 20/2020;80;44.115;32
Wednesday/October 21/2020;77;43.502;31
Thursday/October 22/2020;79;44.104;32
Friday/October 23/2020;78;43.487;31
Saturday/October 24/2020;79;43.475;31
Sunday/October 25/2020;77;43.475;31
Monday/October 26/2020;77;43.463;31
Tuesday/October 27/2020;79;43.451;31
Wednesday/October 28/2020;79;44.047;32
Thursday/October 29/2020;78;43.431;31
Friday/October 30/2020;82;44.648;33
Saturday/October 31/2020;80;44.036;32
Sunday/November 1/2020;79;44.029;32
Monday/November 2/2020;77;43.419;31
Tuesday/November 3/2020;80;44.026;32
Wednesday/November 4/2020;81;44.634;33
Thursday/November 5/2020;78;43.401;31
Friday/November 6/2020;77;43.394;31
Saturday/November 7/2020;77;43.393;31
Sunday/November 8/2020;79;43.994;32
Monday/November 9/2020;78;43.385;31
Tuesday/November 10/2020;79;43.378;31
Wednesday/November 11/2020;80;43.987;32
Thursday/November 12/2020;81;44.582;33
Friday/November 13/2020;79;43.967;32
Saturday/November 14/2020;80;43.966;32
Sunday/November 15/2020;79;43.345;31
Monday/November 16/2020;79;43.344;31
Tuesday/November 17/2020;79;43.937;32
Wednesday/November 18/2020;78;43.084;31
Thursday/November 19/2020;79;43.069;31
Friday/November 20/2020;78;43.056;31
Saturday/November 21/2020;79;43.036;31
Sunday/November 22/2020;77;43.028;31
Monday/November 23/2020;79;43.006;31
Tuesday/November 24/2020;77;42.999;31
Wednesday/November 25/2020;78;42.986;31
Thursday/November 26/2020;81;44.197;33
Friday/November 27/2020;79;43.572;32
Saturday/November 28/2020;78;42.952;31
Sunday/November 29/2020;80;43.560;32
Monday/November 30/2020;77;42.947;31
Tuesday/December 1/2020;79;43.551;32
Wednesday/December 2/2020;79;43.545;32
Thursday/December 3/2020;80;43.530;32
Friday/December 4/2020;79;43.516;32
Saturday/December 5/2020;78;42.885;31
Sunday/December 6/2020;78;42.879;31
Monday/December 7/2020;78;42.876;31
Tuesday/December 8/2020;78;42.865;31
Wednesday/December 9/2020;78;42.865;31
Thursday/December 10/2020;81;44.078;33
Friday/December 11/2020;77;42.857;31
Saturday/December 12/2020;79;43.462;32
Sunday/December 13/2020;79;43.461;32
Monday/December 14/2020;77;42.844;31
Tuesday/December 15/2020;78;42.840;31
Wednesday/December 16/2020;79;42.839;31
Thursday/December 17/2020;80;43.443;32
Friday/December 18/2020;79;43.437;32
Saturday/December 19/2020;79;43.437;32
Sunday/December 20/2020;78;42.821;31
Monday/December 21/2020;78;42.821;31
Tuesday/December 22/2020;77;42.805;31
Wednesday/December 23/2020;79;42.805;31
Thursday/December 24/2020;78;42.798;31
Friday/December 25/2020;78;42.787;31
Saturday/December 26/2020;78;42.787;31
Sunday/December 27/2020;79;43.387;32
Monday/December 28/2020;80;43.386;32
Tuesday/December 29/2020;77;42.775;31
Wednesday/December 30/2020;77;42.774;31
Thursday/December 31/2020;79;42.765;31
Friday/January 1/2021;78;42.761;31
Saturday/January 2/2021;78;42.760;31
Sunday/January 3/2021;78;42.757;31
Monday/January 4/2021;77;42.748;31
Tuesday/January 5/2021;77;42.747;31
Wednesday/January 6/2021;79;43.349;32
Thursday/January 7/2021;78;42.723;31
Friday/January 8/2021;79;43.323;32
Saturday/January 9/2021;79;43.317;32
Sunday/January 10/2021;79;42.704;31
Monday/January 11/2021;79;42.698;31
Tuesday/January 12/2021;79;42.680;31
Wednesday/January 13/2021;77;42.678;31
Thursday/January 14/2021;78;42.675;31
Friday/January 15/2021;78;42.671;31
Saturday/January 16/2021;79;42.671;31
Sunday/January 17/2021;77;42.669;31
Monday/January 18/2021;78;42.659;31
Tuesday/January 19/2021;77;42.651;31
Wednesday/January 20/2021;78;42.626;31
Thursday/January 21/2021;79;42.608;31
Friday/January 22/2021;82;43.826;33
Saturday/January 23/2021;77;42.548;31
Sunday/January 24/2021;57;38.176;19
Monday/January 25/2021;58;38.767;20
Tuesday/January 26/2021;59;38.714;20
Wednesday/January 27/2021;58;38.694;20
Thursday/January 28/2021;57;38.033;19
Friday/January 29/2021;58;38.624;20
Saturday/January 30/2021;59;38.584;20
Sunday/January 31/2021;57;37.923;19
Monday/February 1/2021;57;37.210;19
Tuesday/February 2/2021;57;37.817;20
Wednesday/February 3/2021;59;37.793;20
Thursday/February 4/2021;56;37.180;19
Friday/February 5/2021;57;37.781;20
Saturday/February 6/2021;59;37.781;20
Sunday/February 7/2021;57;37.162;19
Monday/February 8/2021;58;37.770;20
Tuesday/February 9/2021;58;37.755;20
Wednesday/February 10/2021;58;37.755;20
Thursday/February 11/2021;57;37.139;19
Friday/February 12/2021;57;37.747;20
Saturday/February 13/2021;57;37.125;19
Sunday/February 14/2021;56;37.123;19
Monday/February 15/2021;56;37.118;19
Tuesday/February 16/2021;56;37.117;19
Wednesday/February 17/2021;58;37.725;20
Thursday/February 18/2021;57;37.111;19
Friday/February 19/2021;58;37.712;20
Saturday/February 20/2021;56;37.103;19
Sunday/February 21/2021;57;37.095;19
Monday/February 22/2021;56;37.093;19
Tuesday/February 23/2021;57;37.087;19
Wednesday/February 24/2021;58;37.695;20
Thursday/February 25/2021;56;37.080;19
Friday/February 26/2021;57;37.685;20
Saturday/February 27/2021;58;37.680;20
Sunday/February 28/2021;57;37.070;19
Monday/March 1/2021;58;37.674;20
Tuesday/March 2/2021;58;37.674;20
Wednesday/March 3/2021;58;37.668;20
Thursday/March 4/2021;57;37.667;20
Friday/March 5/2021;56;37.055;19
Saturday/March 6/2021;57;37.054;19
Sunday/March 7/2021;58;37.658;20
Monday/March 8/2021;57;37.046;19
Tuesday/March 9/2021;57;37.651;20
Wednesday/March 10/2021;59;37.649;20
Thursday/March 11/2021;59;37.642;20
Friday/March 12/2021;57;37.031;19
Saturday/March 13/2021;57;37.635;20
Sunday/March 14/2021;58;37.634;20
Monday/March 15/2021;58;37.627;20
Tuesday/March 16/2021;56;37.018;19
Wednesday/March 17/2021;57;37.612;20
Thursday/March 18/2021;58;37.608;20
Friday/March 19/2021;56;36.992;19
Saturday/March 20/2021;58;37.601;20
Sunday/March 21/2021;58;37.598;20
Monday/March 22/2021;59;37.598;20
Tuesday/March 23/2021;58;37.593;20
Wednesday/March 24/2021;58;37.591;20
Thursday/March 25/2021;58;37.587;20
Friday/March 26/2021;58;37.583;20
Saturday/March 27/2021;59;37.572;20
Sunday/March 28/2021;58;37.571;20
Monday/March 29/2021;57;37.568;20
Tuesday/March 30/2021;57;37.567;20
Wednesday/March 31/2021;59;37.563;20
Thursday/April 1/2021;57;36.953;19
Friday/April 2/2021;58;37.549;20
Saturday/April 3/2021;56;36.937;19
Sunday/April 4/2021;58;37.539;20
Monday/April 5/2021;56;36.930;19
Tuesday/April 6/2021;58;37.532;20
Wednesday/April 7/2021;58;37.531;20
Thursday/April 8/2021;58;37.520;20
Friday/April 9/2021;57;37.519;20
Saturday/April 10/2021;57;36.900;19
Sunday/April 11/2021;56;36.896;19
Monday/April 12/2021;56;36.889;19
Tuesday/April 13/2021;57;36.887;19
Wednesday/April 14/2021;57;37.480;20
Thursday/April 15/2021;56;36.862;19
Friday/April 16/2021;58;37.456;20
Saturday/April 17/2021;58;37.455;20
Sunday/April 18/2021;58;37.435;20
Monday/April 19/2021;59;37.434;20
Tuesday/April 20/2021;59;38.941;20
Wednesday/April 21/2021;59;38.930;20
Thursday/April 22/2021;59;38.866;20
Friday/April 23/2021;58;38.862;20
Saturday/April 24/2021;57;38.189;19
Sunday/April 25/2021;58;38.761;20
Monday/April 26/2021;59;38.757;20
Tuesday/April 27/2021;57;38.743;20
Wednesday/April 28/2021;57;38.123;19
Thursday/April 29/2021;59;38.721;20
Friday/April 30/2021;57;38.692;20
Saturday/May 1/2021;57;38.684;20
Sunday/May 2/2021;58;38.673;20
Monday/May 3/2021;58;38.663;20
Tuesday/May 4/2021;59;38.654;20
Wednesday/May 5/2021;57;38.014;19
Thursday/May 6/2021;57;38.012;19
Friday/May 7/2021;58;38.617;20
Saturday/May 8/2021;57;38.007;19
Sunday/May 9/2021;59;38.613;20
Monday/May 10/2021;58;37.852;20
Tuesday/May 11/2021;57;37.833;20
Wednesday/May 12/2021;59;37.830;20
Thursday/May 13/2021;57;37.218;19
Friday/May 14/2021;57;37.218;19
Saturday/May 15/2021;57;37.811;20
Sunday/May 16/2021;58;37.809;20
Monday/May 17/2021;56;37.196;19
Tuesday/May 18/2021;56;37.196;19
Wednesday/May 19/2021;56;37.190;19
Thursday/May 20/2021;58;37.787;20
Friday/May 21/2021;58;37.783;20
Saturday/May 22/2021;57;37.783;20
Sunday/May 23/2021;58;37.782;20
Monday/May 24/2021;59;37.782;20
Tuesday/May 25/2021;57;37.171;19
Wednesday/May 26/2021;57;37.170;19
Thursday/May 27/2021;59;37.776;20
Friday/May 28/2021;57;37.164;19
Saturday/May 29/2021;57;37.164;19
Sunday/May 30/2021;56;37.158;19
Monday/May 31/2021;58;37.766;20
Tuesday/June 1/2021;57;37.762;20
Wednesday/June 2/2021;59;37.760;20
Thursday/June 3/2021;59;37.760;20
Friday/June 4/2021;57;37.754;20
Saturday/June 5/2021;57;37.142;19
Sunday/June 6/2021;58;37.750;20
Monday/June 7/2021;58;37.748;20
Tuesday/June 8/2021;56;37.139;19
Wednesday/June 9/2021;56;37.138;19
Thursday/June 10/2021;57;37.138;19
Friday/June 11/2021;58;37.744;20
Saturday/June 12/2021;57;37.737;20
Sunday/June 13/2021;58;37.735;20
Monday/June 14/2021;59;37.732;20
Tuesday/June 15/2021;57;37.731;20
Wednesday/June 16/2021;57;37.122;19
Thursday/June 17/2021;59;37.730;20
Friday/June 18/2021;58;37.729;20
Saturday/June 19/2021;58;37.726;20
Sunday/June 20/2021;59;37.726;20
Monday/June 21/2021;58;37.725;20
Tuesday/June 22/2021;58;37.725;20
Wednesday/June 23/2021;57;37.725;20
Thursday/June 24/2021;59;37.718;20
Friday/June 25/2021;58;37.715;20
Saturday/June 26/2021;58;37.715;20
Sunday/June 27/2021;58;37.714;20
Monday/June 28/2021;58;37.713;20
Tuesday/June 29/2021;59;37.710;20
Wednesday/June 30/2021;56;37.101;19
Thursday/July 1/2021;58;37.708;20
Friday/July 2/2021;56;37.097;19
Saturday/July 3/2021;58;37.705;20
Sunday/July 4/2021;56;37.089;19
Monday/July 5/2021;58;37.697;20
Tuesday/July 6/2021;56;37.088;19
Wednesday/July 7/2021;56;37.087;19
Thursday/July 8/2021;59;37.696;20
Friday/July 9/2021;57;37.085;19
Saturday/July 10/2021;56;37.082;19
Sunday/July 11/2021;56;37.081;19
Monday/July 12/2021;58;37.690;20
Tuesday/July 13/2021;59;37.689;20
Wednesday/July 14/2021;57;37.072;19
Thursday/July 15/2021;59;37.681;20
Friday/July 16/2021;58;37.681;20
Saturday/July 17/2021;58;37.681;20
Sunday/July 18/2021;57;37.071;19
Monday/July 19/2021;56;37.070;19
Tuesday/July 20/2021;58;37.677;20
Wednesday/July 21/2021;58;37.676;20
Thursday/July 22/2021;59;37.676;20
Friday/July 23/2021;59;37.674;20
Saturday/July 24/2021;58;37.672;20
Sunday/July 25/2021;58;37.672;20
Monday/July 26/2021;57;37.062;19
Tuesday/July 27/2021;57;37.669;20
Wednesday/July 28/2021;58;37.668;20
Thursday/July 29/2021;58;37.667;20
Friday/July 30/2021;58;37.666;20
Saturday/July 31/2021;56;37.056;19
Sunday/August 1/2021;57;37.665;20
Monday/August 2/2021;58;37.664;20
Tuesday/August 3/2021;58;37.662;20
Wednesday/August 4/2021;56;37.052;19
Thursday/August 5/2021;56;37.051;19
Friday/August 6/2021;56;37.050;19
Saturday/August 7/2021;58;37.658;20
Sunday/August 8/2021;58;37.655;20
Monday/August 9/2021;57;37.653;20
Tuesday/August 10/2021;58;37.653;20
Wednesday/August 11/2021;57;37.652;20
Thursday/August 12/2021;56;37.042;19
Friday/August 13/2021;58;37.647;20
Saturday/August 14/2021;58;37.646;20
Sunday/August 15/2021;58;37.646;20
Monday/August 16/2021;57;37.036;19
Tuesday/August 17/2021;59;37.644;20
Wednesday/August 18/2021;56;37.031;19
Thursday/August 19/2021;58;37.638;20
Friday/August 20/2021;57;37.028;19
Saturday/August 21/2021;58;37.636;20
Sunday/August 22/2021;56;37.027;19
Monday/August 23/2021;58;37.633;20
Tuesday/August 24/2021;56;37.023;19
Wednesday/August 25/2021;58;37.631;20
Thursday/August 26/2021;59;37.630;20
Friday/August 27/2021;58;37.629;20
Saturday/August 28/2021;59;37.626;20
Sunday/August 29/2021;58;37.625;20
Monday/August 30/2021;58;37.622;20
Tuesday/August 31/2021;56;37.005;19
Wednesday/September 1/2021;58;37.614;20
Thursday/September 2/2021;58;37.606;20
Friday/September 3/2021;57;36.996;19
Saturday/September 4/2021;57;36.995;19
Sunday/September 5/2021;56;36.995;19
Monday/September 6/2021;58;37.602;20
Tuesday/September 7/2021;59;37.601;20
Wednesday/September 8/2021;57;36.992;19
Thursday/September 9/2021;59;37.600;20
Friday/September 10/2021;57;36.990;19
Saturday/September 11/2021;59;37.598;20
Sunday/September 12/2021;56;36.988;19
Monday/September 13/2021;56;36.987;19
Tuesday/September 14/2021;58;37.594;20
Wednesday/September 15/2021;57;36.985;19
Thursday/September 16/2021;58;37.594;20
Friday/September 17/2021;57;36.982;19
Saturday/September 18/2021;58;37.590;20
Sunday/September 19/2021;57;36.981;19
Monday/September 20/2021;57;36.980;19
Tuesday/September 21/2021;58;37.587;20
Wednesday/September 22/2021;58;37.583;20
Thursday/September 23/2021;58;37.579;20
Friday/September 24/2021;58;37.577;20
Saturday/September 25/2021;59;37.576;20
Sunday/September 26/2021;57;36.965;19
Monday/September 27/2021;56;36.962;19
Tuesday/September 28/2021;57;36.962;19
Wednesday/September 29/2021;57;36.962;19
Thursday/September 30/2021;57;36.961;19
Friday/October 1/2021;57;36.961;19
Saturday/October 2/2021;57;36.957;19
Sunday/October 3/2021;58;37.565;20
Monday/October 4/2021;59;37.564;20
Tuesday/October 5/2021;57;37.563;20
Wednesday/October 6/2021;59;37.563;20
Thursday/October 7/2021;58;37.558;20
Friday/October 8/2021;57;37.556;20
Saturday/October 9/2021;58;37.553;20
Sunday/October 10/2021;58;37.552;20
Monday/October 11/2021;57;36.942;19
Tuesday/October 12/2021;58;37.545;20
Wednesday/October 13/2021;56;36.935;19
Thursday/October 14/2021;59;37.543;20
Friday/October 15/2021;56;36.932;19
Saturday/October 16/2021;56;36.931;19
Sunday/October 17/2021;57;36.929;19
Monday/October 18/2021;58;37.536;20
Tuesday/October 19/2021;56;36.924;19
Wednesday/October 20/2021;58;37.533;20
Thursday/October 21/2021;58;37.532;20
Friday/October 22/2021;58;37.531;20
Saturday/October 23/2021;57;36.920;19
Sunday/October 24/2021;59;37.525;20
Monday/October 25/2021;59;37.523;20
Tuesday/October 26/2021;58;37.522;20
Wednesday/October 27/2021;56;36.910;19
Thursday/October 28/2021;57;37.516;20
Friday/October 29/2021;57;37.512;20
Saturday/October 30/2021;58;37.512;20
Sunday/October 31/2021;58;37.510;20
Monday/November 1/2021;59;37.504;20
Tuesday/November 2/2021;59;37.503;20
Wednesday/November 3/2021;58;37.503;20
Thursday/November 4/2021;57;36.894;19
Friday/November 5/2021;58;37.500;20
Saturday/November 6/2021;58;37.496;20
Sunday/November 7/2021;56;36.876;19
Monday/November 8/2021;58;37.485;20
Tuesday/November 9/2021;58;37.483;20
Wednesday/November 10/2021;59;37.483;20
Thursday/November 11/2021;56;36.859;19
Friday/November 12/2021;58;37.466;20
Saturday/November 13/2021;59;37.465;20
Sunday/November 14/2021;56;36.852;19
Monday/November 15/2021;58;37.461;20
Tuesday/November 16/2021;56;36.844;19
Wednesday/November 17/2021;57;36.838;19
Thursday/November 18/2021;58;37.447;20
Friday/November 19/2021;59;37.444;20
Saturday/November 20/2021;57;37.441;20
Sunday/November 21/2021;56;36.818;19
Monday/November 22/2021;56;36.805;19
Tuesday/November 23/2021;59;37.394;20
Wednesday/November 24/2021;58;37.372;20
Thursday/November 25/2021;61;39.534;21
Friday/November 26/2021;59;39.528;21
Saturday/November 27/2021;64;40.713;23
Sunday/November 28/2021;62;40.102;22
Monday/November 29/2021;64;40.676;23
Tuesday/November 30/2021;62;40.066;22
Wednesday/December 1/2021;62;40.053;22
Thursday/December 2/2021;60;39.441;21
Friday/December 3/2021;60;39.421;21
Saturday/December 4/2021;62;40.030;22
Sunday/December 5/2021;62;40.021;22
Monday/December 6/2021;62;40.020;22
Tuesday/December 7/2021;62;40.009;22
Wednesday/December 8/2021;61;39.399;21
Thursday/December 9/2021;61;39.997;22
Friday/December 10/2021;62;39.997;22
Saturday/December 11/2021;62;39.992;22
Sunday/December 12/2021;62;39.992;22
Monday/December 13/2021;59;39.379;21
Tuesday/December 14/2021;59;39.373;21
Wednesday/December 15/2021;60;39.366;21
Thursday/December 16/2021;64;40.584;23
Friday/December 17/2021;62;39.968;22
Saturday/December 18/2021;64;40.577;23
Sunday/December 19/2021;60;39.351;21
Monday/December 20/2021;62;39.959;22
Tuesday/December 21/2021;62;39.950;22
Wednesday/December 22/2021;62;39.949;22
Thursday/December 23/2021;60;39.332;21
Friday/December 24/2021;62;39.940;22
Saturday/December 25/2021;64;40.541;23
Sunday/December 26/2021;59;39.323;21
Monday/December 27/2021;60;39.301;21
Tuesday/December 28/2021;62;39.909;22
Wednesday/December 29/2021;61;39.291;21
Thursday/December 30/2021;59;39.284;21
Friday/December 31/2021;61;39.276;21
Saturday/January 1/2022;64;40.494;23
Sunday/January 2/2022;60;39.266;21
Monday/January 3/2022;61;39.872;22
Tuesday/January 4/2022;61;39.865;22
Wednesday/January 5/2022;63;40.472;23
Thursday/January 6/2022;61;39.859;22
Friday/January 7/2022;62;39.858;22
Saturday/January 8/2022;63;40.464;23
Sunday/January 9/2022;60;39.246;21
Monday/January 10/2022;63;40.449;23
Tuesday/January 11/2022;64;40.448;23
Wednesday/January 12/2022;60;39.218;21
Thursday/January 13/2022;60;39.217;21
Friday/January 14/2022;61;39.204;21
Saturday/January 15/2022;59;39.203;21
Sunday/January 16/2022;60;39.200;21
Monday/January 17/2022;65;41.026;24
Tuesday/January 18/2022;62;39.802;22
Wednesday/January 19/2022;63;40.411;23
Thursday/January 20/2022;60;39.187;21
Friday/January 21/2022;62;39.794;22
Saturday/January 22/2022;62;39.786;22
Sunday/January 23/2022;60;39.177;21
Monday/January 24/2022;62;39.781;22
Tuesday/January 25/2022;64;40.388;23
Wednesday/January 26/2022;61;39.151;21
Thursday/January 27/2022;63;40.367;23
Friday/January 28/2022;62;39.729;22
Saturday/January 29/2022;64;40.328;23
Sunday/January 30/2022;70;42.240;27
Monday/January 31/2022;71;42.233;27
Tuesday/February 1/2022;71;42.191;27
Wednesday/February 2/2022;70;42.159;27
Thursday/February 3/2022;71;42.082;27
Friday/February 4/2022;61;39.037;22
Saturday/February 5/2022;60;38.388;21
Sunday/February 6/2022;61;38.387;21
Monday/February 7/2022;62;38.976;22
Tuesday/February 8/2022;60;38.365;21
Wednesday/February 9/2022;60;38.351;21
Thursday/February 10/2022;60;38.351;21
Friday/February 11/2022;59;38.342;21
Saturday/February 12/2022;60;38.340;21
