ID_Aluno,Idade,Tipo_escola,Escolaridade,Estado,Municipio,Trabalhando,Estudando,Concluiu_EAD,Aprender_EAD,Recursos,Disponibilidade_Tutoria,Disponibilidade_3_Meses,Pessoas_Casa,Renda_Familiar,Conheceu_PROA,Horario_Estudando,Data_Inscrição,Dias_Espera_Aprovacao,Dias_Espera_Inicio,Abandono_curso
4971,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Site de notícias,Tarde,14/12/2022,0.0,33,1
4972,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,14/12/2022,0.0,33,1
4973,20,public,Cursando o 3º ano do Ensino Médio,SP,Barueri,Não,Não,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Celular compartilhado com outro familiar/Internet wifi/Internet 4G,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Já concluí,14/12/2022,0.0,33,1
4974,17,public,Cursando o 3º ano do Ensino Médio,SP,São Caetano do Sul,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Noite,14/12/2022,0.0,33,1
4975,21,scholarship,Cursando o 3º ano do Ensino Médio,RS,Canoas,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,1,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,14/12/2022,0.0,33,1
4976,19,public,Cursando o 3º ano do Ensino Médio,SP,Pedreira,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Noite,14/12/2022,0.0,33,1
4980,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,14/12/2022,0.0,33,1
4981,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,14/12/2022,0.0,33,1
4982,22,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Sim,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Google,Já concluí,14/12/2022,0.0,33,1
4983,17,public,Cursando o 3º ano do Ensino Médio,SP,Guarulhos,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Integral,14/12/2022,2.0,33,0
4984,20,public,Cursando o 3º ano do Ensino Médio,SC,Florianópolis,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,1,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,14/12/2022,0.0,33,0
4985,17,public,Cursando o 3º ano do Ensino Médio,SP,Itapetininga,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,14/12/2022,0.0,33,1
4986,20,public,Cursando o 3º ano do Ensino Médio,SP,Mairiporã,Não,Não,Ainda não concluí um curso a distância,Eu prefiro cursos presenciais,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Já concluí,14/12/2022,0.0,33,1
4990,17,public,Cursando o 3º ano do Ensino Médio,RJ,Belford Roxo,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Integral,14/12/2022,0.0,33,1
4991,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Já concluí,14/12/2022,0.0,33,1
4992,22,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,14/12/2022,0.0,33,1
4993,20,public,Cursando o 3º ano do Ensino Médio,SP,São José dos Campos,Não,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Facebook,Já concluí,14/12/2022,1.0,33,1
4994,22,public,Cursando o 3º ano do Ensino Médio,RJ,São Gonçalo,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,14/12/2022,0.0,33,1
4995,21,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,SIm e fiz totalmente pelo celular,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de ex-aluno do PROA ou atual,Já concluí,14/12/2022,0.0,33,1
4996,20,public,Ensino Médio concluído,RJ,Rio de Janeiro,Não,Não,Ainda não concluí um curso a distância,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,14/12/2022,0.0,33,0
5000,22,public,Cursando o 3º ano do Ensino Médio,RJ,São João de Meriti,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,14/12/2022,0.0,33,1
5001,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/12/2022,0.0,33,1
5002,17,public,Cursando o 3º ano do Ensino Médio,RJ,São Gonçalo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Tarde,14/12/2022,0.0,33,1
5003,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/12/2022,0.0,33,1
5004,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Celular compartilhado com outro familiar/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Manhã,14/12/2022,0.0,33,0
5005,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,1,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,14/12/2022,0.0,33,1
5006,19,public,Ensino Médio concluído e não estudando,RJ,Nilópolis,Não,Não,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/12/2022,2.0,33,0
5010,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Outros,Manhã,14/12/2022,0.0,33,0
5011,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,14/12/2022,0.0,33,0
5012,22,public,Cursando o 3º ano do Ensino Médio,SP,Santa Bárbara d'Oeste,Não,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi,Sim,Sim,1,Até 1 salário mínimo (até R$1.100),Google,Tarde,14/12/2022,0.0,33,1
5013,22,public,Cursando o 3º ano do Ensino Médio,RJ,Belford Roxo,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Computador/Celular próprio,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,14/12/2022,0.0,33,0
5014,17,public,Cursando o 3º ano do Ensino Médio,RS,Viamão,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Manhã,14/12/2022,0.0,33,1
5015,19,public,Cursando o 3º ano do Ensino Médio,SC,Itapiranga,Não,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Divulgação na escola,Noite,14/12/2022,0.0,33,1
5016,17,public,Cursando o 3º ano do Ensino Médio,SC,Paraíso,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Noite,14/12/2022,0.0,33,0
5020,17,public,Cursando o 3º ano do Ensino Médio,RJ,São Gonçalo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet compartilhado/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Manhã,14/12/2022,0.0,33,1
5021,17,public,Cursando o 3º ano do Ensino Médio,SC,Jacinto Machado,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Noite,14/12/2022,0.0,33,0
5022,18,public,Ensino Médio concluído e não estudando,RS,Uruguaiana,Sim,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Indicação de ex-aluno do PROA ou atual,Manhã,14/12/2022,0.0,33,0
5023,18,public,Cursando o 3º ano do Ensino Médio,SC,Penha,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Já concluí,14/12/2022,0.0,33,0
5024,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Sim,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,14/12/2022,0.0,33,1
5025,18,public,Cursando o 3º ano do Ensino Médio,SP,Tanabi,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Instagram,Já concluí,14/12/2022,0.0,33,1
5026,20,public,Cursando o 3º ano do Ensino Médio,SC,Timbó,Sim,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Google,Já concluí,14/12/2022,0.0,33,1
5030,18,public,Cursando o 3º ano do Ensino Médio,SC,Joinville,Sim,Não,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Já concluí,14/12/2022,0.0,33,1
5031,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,14/12/2022,1.0,33,0
5032,18,public,Cursando o 3º ano do Ensino Médio,RS,Porto Alegre,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Programa de televisão,Manhã,14/12/2022,0.0,33,0
5033,22,scholarship,Cursando o 3º ano do Ensino Médio,RS,Araricá,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Noite,14/12/2022,0.0,33,1
5034,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Já concluí,14/12/2022,0.0,33,0
5035,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),ETEC ou cursos do Centro Paula Souza,Manhã,14/12/2022,0.0,33,1
5036,18,public,Ensino Médio concluído e não estudando,SC,Joinville,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,14/12/2022,0.0,33,0
5040,18,public,Cursando o 3º ano do Ensino Médio,SP,Praia Grande,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Tablet próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Instagram,Noite,14/12/2022,0.0,33,1
5041,17,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Google,Já concluí,14/12/2022,0.0,33,0
5042,17,public,Cursando o 3º ano do Ensino Médio,RS,São Leopoldo,Não,Sim,Sim e fiz totalmente pelo computador,Não sei dizer,Computador,Sim,Sim,3,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Indicação de familiar,Tarde,14/12/2022,0.0,33,0
5043,18,public,Cursando o 3º ano do Ensino Médio,SC,Angelina,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Outros,Noite,14/12/2022,0.0,33,1
5044,17,public,Cursando o 3º ano do Ensino Médio,SC,Joinville,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Integral,14/12/2022,0.0,33,1
5045,19,public,Ensino Médio concluído e não estudando,RJ,São João de Meriti,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Já concluí,14/12/2022,0.0,33,0
5046,18,public,Cursando o 3º ano do Ensino Médio,SC,Indaial,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Noite,14/12/2022,0.0,33,1
5050,18,public,Cursando o 3º ano do Ensino Médio,SP,Carapicuíba,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Indicação de ex-aluno do PROA ou atual,Já concluí,14/12/2022,3.0,33,0
5051,19,public,Cursando o 3º ano do Ensino Médio,SC,Indaial,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Indicação de ex-aluno do PROA ou atual,Noite,14/12/2022,0.0,33,1
